sample_idx,feature,importance,rank
74,sensor_42_max,4.475400924682617,2
74,sensor_42_min,2.6553046703338623,3
74,sensor_87_min,0.6830969452857971,4
74,sensor_87_avg,0.6367756128311157,5
74,sensor_87_max,0.6020116806030273,6
74,sensor_7_std,0.3796174228191376,7
74,sensor_46_max,0.34926339983940125,8
74,sensor_59_std,0.3410286605358124,9
74,sensor_190_std,0.3106759190559387,10
74,sensor_58_std,0.29423707723617554,11
74,sensor_60_std,0.2712041139602661,12
74,sensor_94_std,0.21127377450466156,13
74,sensor_53_avg,0.20997756719589233,14
74,sensor_61_std,0.20756709575653076,15
80,sensor_42_std,8.253561973571777,1
80,sensor_42_min,4.190211296081543,2
80,sensor_42_max,4.0048136711120605,3
80,sensor_42_avg,2.680197238922119,4
80,sensor_197_std,0.6043545007705688,5
80,sensor_87_min,0.57185959815979,6
80,sensor_87_avg,0.5062932372093201,7
80,sensor_196_std,0.4740104377269745,8
80,sensor_87_max,0.4600051939487457,9
80,sensor_59_std,0.36234110593795776,10
80,sensor_60_std,0.2943408191204071,11
80,sensor_61_std,0.24408532679080963,12
80,sensor_1_max,0.20829692482948303,13
80,sensor_53_min,0.20599539577960968,14
80,sensor_58_std,0.20450076460838318,15
81,sensor_42_std,6.322229862213135,1
81,sensor_42_min,4.515425205230713,2
81,sensor_42_avg,2.929544687271118,3
81,sensor_42_max,1.9970741271972656,4
81,sensor_47_std,0.4142506420612335,5
81,sensor_87_min,0.3167439103126526,6
81,sensor_198_std,0.2586583197116852,7
81,sensor_87_avg,0.24943512678146362,8
81,sensor_61_std,0.202577605843544,9
81,sensor_196_std,0.20138579607009888,10
81,sensor_87_max,0.1941169798374176,11
81,sensor_53_min,0.12761110067367554,12
81,sensor_46_avg,0.09580349922180176,13
81,sensor_46_max,0.09048061072826385,14
81,sensor_194_std,0.06971821188926697,15
82,sensor_42_std,8.795560836791992,1
82,sensor_42_max,4.507697582244873,2
82,sensor_42_min,3.888190507888794,3
82,sensor_195_std,0.9209936261177063,4
82,sensor_190_std,0.6003883481025696,5
82,sensor_87_min,0.56198650598526,6
82,sensor_7_std,0.5270841121673584,7
82,sensor_87_avg,0.49572429060935974,8
82,sensor_94_std,0.45716696977615356,9
82,sensor_87_max,0.45385104417800903,10
82,sensor_42_avg,0.41043993830680847,11
82,sensor_60_std,0.26015833020210266,12
82,sensor_46_std,0.22336912155151367,13
82,sensor_47_std,0.10450901836156845,14
82,sensor_58_std,0.0985238179564476,15
358,sensor_42_std,7.7148308753967285,1
358,sensor_42_max,3.540137767791748,2
358,sensor_42_avg,1.4860222339630127,3
358,sensor_141_std,1.1955013275146484,4
358,sensor_87_min,0.9842177629470825,5
358,sensor_190_std,0.9207358956336975,6
358,sensor_87_avg,0.9205753803253174,7
358,sensor_87_max,0.8710564374923706,8
358,sensor_91_std,0.21897947788238525,9
358,sensor_15_std,0.20339161157608032,10
358,sensor_1_min,0.19835205376148224,11
358,sensor_205_std,0.14015839993953705,12
358,sensor_90_std,0.13607144355773926,13
358,sensor_61_std,0.07711606472730637,14
358,reactive_power_122_std_roll6_mean,0.06855626404285431,15
359,sensor_42_std,4.67900276184082,1
359,sensor_42_max,3.2813050746917725,2
359,sensor_87_min,0.9825762510299683,3
359,sensor_87_avg,0.9221651554107666,4
359,sensor_87_max,0.8694695234298706,5
359,sensor_141_std,0.4939494729042053,6
359,sensor_195_std,0.2993100881576538,7
359,sensor_194_std,0.2808314263820648,8
359,sensor_42_avg,0.27041080594062805,9
359,sensor_61_std,0.24243766069412231,10
359,sensor_94_std,0.1957332342863083,11
359,sensor_190_std,0.1631995588541031,12
359,sensor_174_avg,0.14110629260540009,13
359,sensor_7_std,0.08556586503982544,14
359,sensor_205_std,0.08554226905107498,15
360,sensor_42_std,7.646033763885498,1
360,sensor_42_max,3.6282591819763184,2
360,sensor_87_avg,0.9952849745750427,3
360,sensor_87_min,0.9462606906890869,4
360,sensor_87_max,0.9433115720748901,5
360,sensor_42_min,0.921072244644165,6
360,sensor_190_std,0.7405239343643188,7
360,sensor_139_std,0.6688089370727539,8
360,sensor_42_avg,0.4435276687145233,9
360,sensor_61_std,0.37562039494514465,10
360,sensor_47_std,0.29626280069351196,11
360,sensor_62_std,0.16436989605426788,12
360,sensor_205_std,0.15472514927387238,13
360,sensor_15_std,0.1347670555114746,14
360,sensor_91_std,0.11547024548053741,15
658,sensor_42_std,8.666596412658691,1
658,sensor_42_max,4.1620306968688965,2
658,sensor_42_min,3.289656400680542,3
658,sensor_42_avg,2.4000322818756104,4
658,sensor_186_std,1.2509065866470337,5
658,sensor_87_min,0.9125837087631226,6
658,sensor_87_avg,0.8576982617378235,7
658,sensor_87_max,0.8157150149345398,8
658,sensor_190_std,0.8137547373771667,9
658,sensor_217_std,0.48902997374534607,10
658,sensor_15_std,0.42168185114860535,11
658,sensor_47_std,0.36928194761276245,12
658,sensor_40_std,0.32953840494155884,13
658,sensor_7_std,0.31033390760421753,14
658,sensor_205_std,0.3096686899662018,15
659,sensor_42_std,9.146218299865723,1
659,sensor_42_max,4.489513874053955,2
659,sensor_42_min,3.5414466857910156,3
659,sensor_87_min,0.6722912788391113,4
659,sensor_87_avg,0.6243337392807007,5
659,sensor_87_max,0.5725113749504089,6
659,sensor_53_min,0.20099663734436035,7
659,sensor_46_max,0.1871248185634613,8
659,sensor_190_std,0.1710832715034485,9
659,sensor_61_std,0.17009857296943665,10
659,sensor_1_max,0.10167849808931351,11
659,sensor_1_min,0.101355642080307,12
659,sensor_41_std,0.06606216728687286,13
659,sensor_1_std,0.05405823141336441,14
659,sensor_53_avg,0.05104435235261917,15
660,sensor_42_std,9.110434532165527,1
660,sensor_42_max,4.462632656097412,2
660,sensor_42_min,4.147378921508789,3
660,sensor_42_avg,1.4863355159759521,4
660,sensor_87_min,0.7825988531112671,5
660,sensor_87_avg,0.7136021852493286,6
660,sensor_87_max,0.66743004322052,7
660,sensor_196_std,0.3101271390914917,8
660,sensor_46_max,0.30226436257362366,9
660,sensor_41_std,0.21114791929721832,10
660,sensor_205_std,0.20362834632396698,11
660,sensor_53_min,0.2021028697490692,12
660,sensor_197_std,0.1894492506980896,13
660,sensor_190_std,0.17264637351036072,14
660,sensor_61_std,0.1582743227481842,15
661,sensor_42_std,9.31090259552002,1
661,sensor_42_max,4.525528907775879,2
661,sensor_42_min,4.1287312507629395,3
661,sensor_42_avg,0.8901686072349548,4
661,sensor_87_avg,0.7966238856315613,5
661,sensor_87_max,0.7259916663169861,6
661,sensor_87_min,0.6994832158088684,7
661,sensor_53_avg,0.6115291714668274,8
661,sensor_94_std,0.5872222185134888,9
661,sensor_53_min,0.44536733627319336,10
661,sensor_41_std,0.426454097032547,11
661,sensor_47_std,0.38337409496307373,12
661,sensor_46_max,0.28323450684547424,13
661,sensor_205_std,0.22811296582221985,14
661,sensor_217_std,0.21787412464618683,15
662,sensor_42_std,9.183887481689453,1
662,sensor_42_max,4.454530715942383,2
662,sensor_42_avg,3.7346842288970947,3
662,sensor_42_min,2.8716278076171875,4
662,sensor_87_avg,0.7520073056221008,5
662,sensor_87_max,0.7157303094863892,6
662,sensor_87_min,0.6678974032402039,7
662,sensor_47_std,0.4818965494632721,8
662,sensor_198_std,0.43615472316741943,9
662,sensor_196_std,0.38488149642944336,10
662,sensor_1_max,0.3026951253414154,11
